class,recall,precision
16 SDHB,1.0,0.014084507042253521
16 SDHB,1.0,0.014184397163120567
16 SDHB,1.0,0.014285714285714285
16 SDHB,1.0,0.014388489208633094
16 SDHB,1.0,0.014492753623188406
16 SDHB,1.0,0.014598540145985401
16 SDHB,1.0,0.014705882352941176
16 SDHB,1.0,0.014814814814814815
16 SDHB,1.0,0.014925373134328358
16 SDHB,1.0,0.015037593984962405
16 SDHB,1.0,0.015151515151515152
16 SDHB,1.0,0.015267175572519083
16 SDHB,1.0,0.015384615384615385
16 SDHB,1.0,0.015503875968992248
16 SDHB,1.0,0.015625
16 SDHB,1.0,0.015748031496062992
16 SDHB,1.0,0.015873015873015872
16 SDHB,1.0,0.016
16 SDHB,1.0,0.016129032258064516
16 SDHB,1.0,0.016260162601626018
16 SDHB,1.0,0.01639344262295082
16 SDHB,1.0,0.01652892561983471
16 SDHB,1.0,0.016666666666666666
16 SDHB,1.0,0.01680672268907563
16 SDHB,1.0,0.01694915254237288
16 SDHB,1.0,0.017241379310344827
16 SDHB,1.0,0.017391304347826087
16 SDHB,1.0,0.017543859649122806
16 SDHB,1.0,0.017699115044247787
16 SDHB,1.0,0.017857142857142856
16 SDHB,1.0,0.018018018018018018
16 SDHB,1.0,0.01818181818181818
16 SDHB,1.0,0.018518518518518517
16 SDHB,1.0,0.018691588785046728
16 SDHB,1.0,0.018867924528301886
16 SDHB,1.0,0.01904761904761905
16 SDHB,1.0,0.019230769230769232
16 SDHB,1.0,0.019417475728155338
16 SDHB,1.0,0.0196078431372549
16 SDHB,1.0,0.019801980198019802
16 SDHB,1.0,0.02
16 SDHB,1.0,0.020202020202020204
16 SDHB,1.0,0.02040816326530612
16 SDHB,1.0,0.020618556701030927
16 SDHB,1.0,0.020833333333333332
16 SDHB,1.0,0.021052631578947368
16 SDHB,1.0,0.02127659574468085
16 SDHB,1.0,0.021505376344086023
16 SDHB,1.0,0.021739130434782608
16 SDHB,1.0,0.02197802197802198
16 SDHB,1.0,0.022222222222222223
16 SDHB,1.0,0.02247191011235955
16 SDHB,1.0,0.022727272727272728
16 SDHB,1.0,0.022988505747126436
16 SDHB,1.0,0.023255813953488372
16 SDHB,1.0,0.023529411764705882
16 SDHB,1.0,0.023809523809523808
16 SDHB,1.0,0.024096385542168676
16 SDHB,1.0,0.024390243902439025
16 SDHB,1.0,0.024691358024691357
16 SDHB,1.0,0.025
16 SDHB,1.0,0.02531645569620253
16 SDHB,1.0,0.02564102564102564
16 SDHB,1.0,0.025974025974025976
16 SDHB,1.0,0.02631578947368421
16 SDHB,1.0,0.02666666666666667
16 SDHB,1.0,0.02702702702702703
16 SDHB,1.0,0.0273972602739726
16 SDHB,1.0,0.027777777777777776
16 SDHB,1.0,0.028169014084507043
16 SDHB,1.0,0.02857142857142857
16 SDHB,1.0,0.028985507246376812
16 SDHB,1.0,0.029411764705882353
16 SDHB,1.0,0.029850746268656716
16 SDHB,1.0,0.030303030303030304
16 SDHB,1.0,0.03076923076923077
16 SDHB,1.0,0.03125
16 SDHB,1.0,0.031746031746031744
16 SDHB,1.0,0.03225806451612903
16 SDHB,1.0,0.03278688524590164
16 SDHB,1.0,0.03333333333333333
16 SDHB,1.0,0.03389830508474576
16 SDHB,1.0,0.034482758620689655
16 SDHB,1.0,0.03508771929824561
16 SDHB,1.0,0.03571428571428571
16 SDHB,1.0,0.03636363636363636
16 SDHB,1.0,0.037037037037037035
16 SDHB,1.0,0.03773584905660377
16 SDHB,1.0,0.038461538461538464
16 SDHB,1.0,0.0392156862745098
16 SDHB,1.0,0.04
16 SDHB,1.0,0.04081632653061224
16 SDHB,1.0,0.041666666666666664
16 SDHB,1.0,0.0425531914893617
16 SDHB,1.0,0.043478260869565216
16 SDHB,1.0,0.044444444444444446
16 SDHB,1.0,0.045454545454545456
16 SDHB,1.0,0.046511627906976744
16 SDHB,1.0,0.047619047619047616
16 SDHB,1.0,0.04878048780487805
16 SDHB,1.0,0.05
16 SDHB,1.0,0.05128205128205128
16 SDHB,1.0,0.05263157894736842
16 SDHB,1.0,0.05405405405405406
16 SDHB,1.0,0.05555555555555555
16 SDHB,1.0,0.05714285714285714
16 SDHB,1.0,0.058823529411764705
16 SDHB,1.0,0.06060606060606061
16 SDHB,1.0,0.0625
16 SDHB,1.0,0.06451612903225806
16 SDHB,1.0,0.06666666666666667
16 SDHB,1.0,0.06896551724137931
16 SDHB,1.0,0.07142857142857142
16 SDHB,1.0,0.07407407407407407
16 SDHB,1.0,0.07692307692307693
16 SDHB,1.0,0.08
16 SDHB,1.0,0.08333333333333333
16 SDHB,1.0,0.08695652173913043
16 SDHB,1.0,0.09090909090909091
16 SDHB,1.0,0.09523809523809523
16 SDHB,1.0,0.1
16 SDHB,1.0,0.10526315789473684
16 SDHB,1.0,0.1111111111111111
16 SDHB,1.0,0.11764705882352941
16 SDHB,1.0,0.125
16 SDHB,1.0,0.13333333333333333
16 SDHB,1.0,0.14285714285714285
16 SDHB,1.0,0.15384615384615385
16 SDHB,1.0,0.16666666666666666
16 SDHB,1.0,0.18181818181818182
16 SDHB,1.0,0.2
16 SDHB,1.0,0.2222222222222222
16 SDHB,1.0,0.25
16 SDHB,1.0,0.2857142857142857
16 SDHB,1.0,0.3333333333333333
16 SDHB,1.0,0.4
16 SDHB,1.0,0.5
16 SDHB,1.0,0.6666666666666666
16 SDHB,1.0,1.0
16 SDHB,0.5,1.0
16 SDHB,0.0,1.0
17 PR,1.0,0.045
17 PR,1.0,0.04522613065326633
17 PR,1.0,0.045454545454545456
17 PR,1.0,0.04568527918781726
17 PR,1.0,0.04591836734693878
17 PR,1.0,0.046153846153846156
17 PR,1.0,0.04639175257731959
17 PR,1.0,0.046632124352331605
17 PR,1.0,0.046875
17 PR,1.0,0.04712041884816754
17 PR,1.0,0.04736842105263158
17 PR,1.0,0.047619047619047616
17 PR,1.0,0.047872340425531915
17 PR,1.0,0.0481283422459893
17 PR,1.0,0.04838709677419355
17 PR,1.0,0.04864864864864865
17 PR,1.0,0.04891304347826087
17 PR,1.0,0.04918032786885246
17 PR,1.0,0.04945054945054945
17 PR,1.0,0.049723756906077346
17 PR,1.0,0.05
17 PR,1.0,0.05027932960893855
17 PR,1.0,0.05056179775280899
17 PR,1.0,0.05084745762711865
17 PR,1.0,0.05113636363636364
17 PR,1.0,0.05142857142857143
17 PR,1.0,0.05172413793103448
17 PR,1.0,0.05202312138728324
17 PR,1.0,0.05232558139534884
17 PR,1.0,0.05263157894736842
17 PR,1.0,0.052941176470588235
17 PR,1.0,0.05325443786982249
17 PR,1.0,0.05357142857142857
17 PR,1.0,0.05389221556886228
17 PR,1.0,0.05421686746987952
17 PR,1.0,0.05454545454545454
17 PR,1.0,0.054878048780487805
17 PR,1.0,0.05521472392638037
17 PR,1.0,0.05555555555555555
17 PR,1.0,0.055900621118012424
17 PR,1.0,0.05625
17 PR,1.0,0.05660377358490566
17 PR,1.0,0.056962025316455694
17 PR,1.0,0.05732484076433121
17 PR,1.0,0.057692307692307696
17 PR,1.0,0.05806451612903226
17 PR,1.0,0.05844155844155844
17 PR,1.0,0.058823529411764705
17 PR,1.0,0.05921052631578947
17 PR,1.0,0.059602649006622516
17 PR,1.0,0.06
17 PR,1.0,0.06040268456375839
17 PR,1.0,0.060810810810810814
17 PR,1.0,0.061224489795918366
17 PR,1.0,0.06164383561643835
17 PR,1.0,0.06206896551724138
17 PR,1.0,0.0625
17 PR,1.0,0.06293706293706294
17 PR,1.0,0.06338028169014084
17 PR,1.0,0.06382978723404255
17 PR,1.0,0.06428571428571428
17 PR,1.0,0.06474820143884892
17 PR,1.0,0.06521739130434782
17 PR,1.0,0.06569343065693431
17 PR,1.0,0.0661764705882353
17 PR,1.0,0.06666666666666667
17 PR,1.0,0.06716417910447761
17 PR,1.0,0.06766917293233082
17 PR,1.0,0.06818181818181818
17 PR,1.0,0.06870229007633588
17 PR,1.0,0.06923076923076923
17 PR,1.0,0.06976744186046512
17 PR,1.0,0.0703125
17 PR,1.0,0.07086614173228346
17 PR,1.0,0.07142857142857142
17 PR,1.0,0.072
17 PR,1.0,0.07258064516129033
17 PR,1.0,0.07317073170731707
17 PR,1.0,0.07377049180327869
17 PR,1.0,0.0743801652892562
17 PR,1.0,0.075
17 PR,1.0,0.07563025210084033
17 PR,1.0,0.07627118644067797
17 PR,1.0,0.07692307692307693
17 PR,1.0,0.0782608695652174
17 PR,1.0,0.07894736842105263
17 PR,1.0,0.07964601769911504
17 PR,1.0,0.08035714285714286
17 PR,1.0,0.08108108108108109
17 PR,1.0,0.08181818181818182
17 PR,1.0,0.08256880733944955
17 PR,1.0,0.08333333333333333
17 PR,1.0,0.08411214953271028
17 PR,1.0,0.08490566037735849
17 PR,1.0,0.08571428571428572
17 PR,1.0,0.08653846153846154
17 PR,1.0,0.08737864077669903
17 PR,1.0,0.08823529411764706
17 PR,1.0,0.0891089108910891
17 PR,1.0,0.09
17 PR,1.0,0.09090909090909091
17 PR,1.0,0.09183673469387756
17 PR,1.0,0.09278350515463918
17 PR,1.0,0.09375
17 PR,1.0,0.09473684210526316
17 PR,1.0,0.09574468085106383
17 PR,1.0,0.0967741935483871
17 PR,1.0,0.09782608695652174
17 PR,1.0,0.0989010989010989
17 PR,1.0,0.1
17 PR,1.0,0.10112359550561797
17 PR,1.0,0.10227272727272728
17 PR,1.0,0.10344827586206896
17 PR,1.0,0.10465116279069768
17 PR,1.0,0.10588235294117647
17 PR,1.0,0.10714285714285714
17 PR,1.0,0.10843373493975904
17 PR,1.0,0.10975609756097561
17 PR,1.0,0.1111111111111111
17 PR,1.0,0.1125
17 PR,1.0,0.11392405063291139
17 PR,1.0,0.11538461538461539
17 PR,1.0,0.11688311688311688
17 PR,1.0,0.11842105263157894
17 PR,1.0,0.12
17 PR,1.0,0.12162162162162163
17 PR,1.0,0.1232876712328767
17 PR,1.0,0.125
17 PR,1.0,0.1267605633802817
17 PR,1.0,0.12857142857142856
17 PR,1.0,0.13043478260869565
17 PR,1.0,0.1323529411764706
17 PR,1.0,0.13432835820895522
17 PR,1.0,0.13636363636363635
17 PR,1.0,0.13846153846153847
17 PR,1.0,0.140625
17 PR,1.0,0.14285714285714285
17 PR,1.0,0.14516129032258066
17 PR,1.0,0.14754098360655737
17 PR,1.0,0.15
17 PR,1.0,0.15254237288135594
17 PR,1.0,0.15517241379310345
17 PR,1.0,0.15789473684210525
17 PR,1.0,0.16071428571428573
17 PR,1.0,0.16363636363636364
17 PR,1.0,0.16666666666666666
17 PR,1.0,0.16981132075471697
17 PR,1.0,0.17307692307692307
17 PR,1.0,0.17647058823529413
17 PR,1.0,0.18
17 PR,1.0,0.1836734693877551
17 PR,1.0,0.1875
17 PR,1.0,0.19148936170212766
17 PR,1.0,0.1956521739130435
17 PR,1.0,0.2
17 PR,1.0,0.20454545454545456
17 PR,1.0,0.21428571428571427
17 PR,1.0,0.21951219512195122
17 PR,1.0,0.225
17 PR,1.0,0.23076923076923078
17 PR,1.0,0.23684210526315788
17 PR,1.0,0.24324324324324326
17 PR,1.0,0.25
17 PR,1.0,0.2571428571428571
17 PR,1.0,0.2647058823529412
17 PR,1.0,0.2727272727272727
17 PR,1.0,0.28125
17 PR,1.0,0.2903225806451613
17 PR,1.0,0.3
17 PR,1.0,0.3103448275862069
17 PR,1.0,0.32142857142857145
17 PR,1.0,0.3333333333333333
17 PR,1.0,0.34615384615384615
17 PR,1.0,0.36
17 PR,1.0,0.375
17 PR,1.0,0.391304347826087
17 PR,1.0,0.4090909090909091
17 PR,1.0,0.42857142857142855
17 PR,1.0,0.45
17 PR,1.0,0.47368421052631576
17 PR,1.0,0.5
17 PR,1.0,0.5294117647058824
17 PR,1.0,0.5625
17 PR,1.0,0.6
17 PR,1.0,0.6428571428571429
17 PR,1.0,0.6923076923076923
17 PR,1.0,0.75
17 PR,1.0,0.8181818181818182
17 PR,1.0,0.9
17 PR,1.0,1.0
17 PR,0.8888888888888888,1.0
17 PR,0.7777777777777778,1.0
17 PR,0.6666666666666666,1.0
17 PR,0.5555555555555556,1.0
17 PR,0.4444444444444444,1.0
17 PR,0.3333333333333333,1.0
17 PR,0.2222222222222222,1.0
17 PR,0.1111111111111111,1.0
17 PR,0.0,1.0
2 APB,1.0,0.065
2 APB,1.0,0.06532663316582915
2 APB,1.0,0.06565656565656566
2 APB,1.0,0.06598984771573604
2 APB,1.0,0.0663265306122449
2 APB,1.0,0.06666666666666667
2 APB,1.0,0.06701030927835051
2 APB,1.0,0.06735751295336788
2 APB,1.0,0.06770833333333333
2 APB,1.0,0.06806282722513089
2 APB,1.0,0.06842105263157895
2 APB,1.0,0.06878306878306878
2 APB,1.0,0.06914893617021277
2 APB,1.0,0.06951871657754011
2 APB,1.0,0.06989247311827956
2 APB,1.0,0.07027027027027027
2 APB,1.0,0.07065217391304347
2 APB,1.0,0.07103825136612021
2 APB,1.0,0.07142857142857142
2 APB,1.0,0.0718232044198895
2 APB,1.0,0.07222222222222222
2 APB,1.0,0.07262569832402235
2 APB,1.0,0.07303370786516854
2 APB,1.0,0.07344632768361582
2 APB,1.0,0.07386363636363637
2 APB,1.0,0.07428571428571429
2 APB,1.0,0.07471264367816093
2 APB,1.0,0.07514450867052024
2 APB,1.0,0.0755813953488372
2 APB,1.0,0.07602339181286549
2 APB,1.0,0.07647058823529412
2 APB,1.0,0.07692307692307693
2 APB,1.0,0.07738095238095238
2 APB,1.0,0.07784431137724551
2 APB,1.0,0.0783132530120482
2 APB,1.0,0.07926829268292683
2 APB,1.0,0.07975460122699386
2 APB,1.0,0.08024691358024691
2 APB,1.0,0.08074534161490683
2 APB,1.0,0.08125
2 APB,1.0,0.08176100628930817
2 APB,1.0,0.08227848101265822
2 APB,1.0,0.08280254777070063
2 APB,1.0,0.08333333333333333
2 APB,1.0,0.08387096774193549
2 APB,1.0,0.08441558441558442
2 APB,1.0,0.08496732026143791
2 APB,1.0,0.08552631578947369
2 APB,1.0,0.08609271523178808
2 APB,1.0,0.08666666666666667
2 APB,1.0,0.087248322147651
2 APB,1.0,0.08783783783783784
2 APB,1.0,0.08843537414965986
2 APB,1.0,0.08904109589041095
2 APB,1.0,0.0896551724137931
2 APB,1.0,0.09027777777777778
2 APB,1.0,0.09090909090909091
2 APB,1.0,0.09154929577464789
2 APB,1.0,0.09219858156028368
2 APB,1.0,0.09285714285714286
2 APB,1.0,0.09352517985611511
2 APB,1.0,0.09420289855072464
2 APB,1.0,0.0948905109489051
2 APB,1.0,0.09558823529411764
2 APB,1.0,0.0962962962962963
2 APB,1.0,0.09701492537313433
2 APB,1.0,0.09774436090225563
2 APB,1.0,0.09848484848484848
2 APB,1.0,0.09923664122137404
2 APB,1.0,0.1
2 APB,1.0,0.10077519379844961
2 APB,1.0,0.1015625
2 APB,1.0,0.10236220472440945
2 APB,1.0,0.10317460317460317
2 APB,1.0,0.104
2 APB,1.0,0.10483870967741936
2 APB,1.0,0.10569105691056911
2 APB,1.0,0.10655737704918032
2 APB,1.0,0.10743801652892562
2 APB,1.0,0.10833333333333334
2 APB,1.0,0.1092436974789916
2 APB,1.0,0.11016949152542373
2 APB,1.0,0.1111111111111111
2 APB,1.0,0.11206896551724138
2 APB,1.0,0.11304347826086956
2 APB,1.0,0.11403508771929824
2 APB,1.0,0.11504424778761062
2 APB,1.0,0.11607142857142858
2 APB,1.0,0.11711711711711711
2 APB,1.0,0.11818181818181818
2 APB,1.0,0.11926605504587157
2 APB,1.0,0.12037037037037036
2 APB,1.0,0.12149532710280374
2 APB,1.0,0.12264150943396226
2 APB,1.0,0.12380952380952381
2 APB,1.0,0.125
2 APB,1.0,0.1262135922330097
2 APB,1.0,0.12745098039215685
2 APB,1.0,0.12871287128712872
2 APB,1.0,0.13
2 APB,1.0,0.13131313131313133
2 APB,1.0,0.1326530612244898
2 APB,1.0,0.13402061855670103
2 APB,1.0,0.13541666666666666
2 APB,1.0,0.1368421052631579
2 APB,1.0,0.13829787234042554
2 APB,1.0,0.13978494623655913
2 APB,1.0,0.14130434782608695
2 APB,1.0,0.14285714285714285
2 APB,1.0,0.14444444444444443
2 APB,1.0,0.14606741573033707
2 APB,1.0,0.14942528735632185
2 APB,1.0,0.1511627906976744
2 APB,1.0,0.15294117647058825
2 APB,1.0,0.15476190476190477
2 APB,1.0,0.1566265060240964
2 APB,1.0,0.15853658536585366
2 APB,1.0,0.16049382716049382
2 APB,1.0,0.1625
2 APB,1.0,0.16455696202531644
2 APB,1.0,0.16666666666666666
2 APB,1.0,0.16883116883116883
2 APB,1.0,0.17105263157894737
2 APB,1.0,0.17333333333333334
2 APB,1.0,0.17567567567567569
2 APB,1.0,0.1780821917808219
2 APB,1.0,0.18055555555555555
2 APB,1.0,0.18309859154929578
2 APB,1.0,0.18571428571428572
2 APB,1.0,0.18840579710144928
2 APB,1.0,0.19117647058823528
2 APB,1.0,0.19402985074626866
2 APB,1.0,0.19696969696969696
2 APB,1.0,0.2
2 APB,1.0,0.203125
2 APB,1.0,0.20634920634920634
2 APB,1.0,0.20967741935483872
2 APB,1.0,0.21311475409836064
2 APB,1.0,0.21666666666666667
2 APB,1.0,0.22033898305084745
2 APB,1.0,0.22413793103448276
2 APB,1.0,0.22807017543859648
2 APB,1.0,0.23214285714285715
2 APB,0.9230769230769231,0.21818181818181817
2 APB,0.9230769230769231,0.2222222222222222
2 APB,0.9230769230769231,0.22641509433962265
2 APB,0.9230769230769231,0.23076923076923078
2 APB,0.9230769230769231,0.23529411764705882
2 APB,0.9230769230769231,0.24
2 APB,0.9230769230769231,0.24489795918367346
2 APB,0.9230769230769231,0.25
2 APB,0.9230769230769231,0.2553191489361702
2 APB,0.9230769230769231,0.2608695652173913
2 APB,0.9230769230769231,0.26666666666666666
2 APB,0.9230769230769231,0.2727272727272727
2 APB,0.9230769230769231,0.27906976744186046
2 APB,0.9230769230769231,0.2857142857142857
2 APB,0.9230769230769231,0.2926829268292683
2 APB,0.9230769230769231,0.3
2 APB,0.9230769230769231,0.3076923076923077
2 APB,0.9230769230769231,0.3157894736842105
2 APB,0.9230769230769231,0.32432432432432434
2 APB,0.9230769230769231,0.3333333333333333
2 APB,0.9230769230769231,0.34285714285714286
2 APB,0.9230769230769231,0.35294117647058826
2 APB,0.9230769230769231,0.36363636363636365
2 APB,0.9230769230769231,0.375
2 APB,0.9230769230769231,0.3870967741935484
2 APB,0.9230769230769231,0.4
2 APB,0.9230769230769231,0.41379310344827586
2 APB,0.9230769230769231,0.42857142857142855
2 APB,0.9230769230769231,0.4444444444444444
2 APB,0.9230769230769231,0.46153846153846156
2 APB,0.9230769230769231,0.48
2 APB,0.9230769230769231,0.5
2 APB,0.9230769230769231,0.5217391304347826
2 APB,0.9230769230769231,0.5454545454545454
2 APB,0.8461538461538461,0.5238095238095238
2 APB,0.8461538461538461,0.55
2 APB,0.8461538461538461,0.5789473684210527
2 APB,0.7692307692307693,0.5555555555555556
2 APB,0.7692307692307693,0.5882352941176471
2 APB,0.7692307692307693,0.625
2 APB,0.7692307692307693,0.6666666666666666
2 APB,0.7692307692307693,0.7142857142857143
2 APB,0.7692307692307693,0.7692307692307693
2 APB,0.7692307692307693,0.8333333333333334
2 APB,0.6923076923076923,0.8181818181818182
2 APB,0.6923076923076923,0.9
2 APB,0.6153846153846154,0.8888888888888888
2 APB,0.6153846153846154,1.0
2 APB,0.5384615384615384,1.0
2 APB,0.46153846153846156,1.0
2 APB,0.38461538461538464,1.0
2 APB,0.3076923076923077,1.0
2 APB,0.23076923076923078,1.0
2 APB,0.15384615384615385,1.0
2 APB,0.07692307692307693,1.0
2 APB,0.0,1.0
3 AFL,1.0,0.02
3 AFL,1.0,0.020100502512562814
3 AFL,1.0,0.020202020202020204
3 AFL,1.0,0.02030456852791878
3 AFL,1.0,0.02040816326530612
3 AFL,1.0,0.020512820512820513
3 AFL,1.0,0.020618556701030927
3 AFL,1.0,0.02072538860103627
3 AFL,1.0,0.020833333333333332
3 AFL,1.0,0.020942408376963352
3 AFL,1.0,0.021052631578947368
3 AFL,1.0,0.021164021164021163
3 AFL,1.0,0.02127659574468085
3 AFL,1.0,0.021505376344086023
3 AFL,1.0,0.021621621621621623
3 AFL,1.0,0.021739130434782608
3 AFL,1.0,0.02185792349726776
3 AFL,1.0,0.02197802197802198
3 AFL,1.0,0.022099447513812154
3 AFL,1.0,0.022222222222222223
3 AFL,1.0,0.0223463687150838
3 AFL,1.0,0.02247191011235955
3 AFL,1.0,0.022598870056497175
3 AFL,1.0,0.022727272727272728
3 AFL,1.0,0.022857142857142857
3 AFL,1.0,0.022988505747126436
3 AFL,1.0,0.023121387283236993
3 AFL,1.0,0.023255813953488372
3 AFL,1.0,0.023391812865497075
3 AFL,1.0,0.023529411764705882
3 AFL,1.0,0.023668639053254437
3 AFL,1.0,0.023809523809523808
3 AFL,1.0,0.023952095808383235
3 AFL,1.0,0.024096385542168676
3 AFL,1.0,0.024242424242424242
3 AFL,1.0,0.024390243902439025
3 AFL,1.0,0.024539877300613498
3 AFL,1.0,0.024691358024691357
3 AFL,1.0,0.024844720496894408
3 AFL,1.0,0.025
3 AFL,1.0,0.025157232704402517
3 AFL,1.0,0.02531645569620253
3 AFL,1.0,0.025477707006369428
3 AFL,1.0,0.02564102564102564
3 AFL,1.0,0.025806451612903226
3 AFL,1.0,0.025974025974025976
3 AFL,1.0,0.026143790849673203
3 AFL,1.0,0.02631578947368421
3 AFL,1.0,0.026490066225165563
3 AFL,1.0,0.02666666666666667
3 AFL,1.0,0.026845637583892617
3 AFL,1.0,0.02702702702702703
3 AFL,1.0,0.027210884353741496
3 AFL,1.0,0.0273972602739726
3 AFL,1.0,0.027586206896551724
3 AFL,1.0,0.027777777777777776
3 AFL,1.0,0.027972027972027972
3 AFL,1.0,0.028169014084507043
3 AFL,1.0,0.028368794326241134
3 AFL,1.0,0.02857142857142857
3 AFL,1.0,0.02877697841726619
3 AFL,1.0,0.028985507246376812
3 AFL,1.0,0.029197080291970802
3 AFL,1.0,0.029411764705882353
3 AFL,1.0,0.02962962962962963
3 AFL,1.0,0.029850746268656716
3 AFL,1.0,0.03007518796992481
3 AFL,1.0,0.030303030303030304
3 AFL,1.0,0.030534351145038167
3 AFL,1.0,0.03076923076923077
3 AFL,1.0,0.031007751937984496
3 AFL,1.0,0.03125
3 AFL,1.0,0.031496062992125984
3 AFL,1.0,0.031746031746031744
3 AFL,1.0,0.032
3 AFL,1.0,0.03225806451612903
3 AFL,1.0,0.032520325203252036
3 AFL,1.0,0.03278688524590164
3 AFL,1.0,0.03305785123966942
3 AFL,1.0,0.03333333333333333
3 AFL,1.0,0.03361344537815126
3 AFL,1.0,0.03389830508474576
3 AFL,1.0,0.03418803418803419
3 AFL,1.0,0.034482758620689655
3 AFL,1.0,0.034782608695652174
3 AFL,1.0,0.03508771929824561
3 AFL,1.0,0.035398230088495575
3 AFL,1.0,0.03571428571428571
3 AFL,1.0,0.036036036036036036
3 AFL,1.0,0.03636363636363636
3 AFL,1.0,0.03669724770642202
3 AFL,1.0,0.037037037037037035
3 AFL,1.0,0.037383177570093455
3 AFL,1.0,0.03773584905660377
3 AFL,1.0,0.0380952380952381
3 AFL,1.0,0.038461538461538464
3 AFL,1.0,0.038834951456310676
3 AFL,1.0,0.0392156862745098
3 AFL,1.0,0.039603960396039604
3 AFL,1.0,0.04
3 AFL,1.0,0.04040404040404041
3 AFL,1.0,0.04081632653061224
3 AFL,1.0,0.041237113402061855
3 AFL,1.0,0.041666666666666664
3 AFL,1.0,0.042105263157894736
3 AFL,1.0,0.0425531914893617
3 AFL,1.0,0.043010752688172046
3 AFL,1.0,0.043478260869565216
3 AFL,1.0,0.04395604395604396
3 AFL,1.0,0.044444444444444446
3 AFL,1.0,0.0449438202247191
3 AFL,1.0,0.045454545454545456
3 AFL,1.0,0.04597701149425287
3 AFL,1.0,0.046511627906976744
3 AFL,1.0,0.047058823529411764
3 AFL,1.0,0.047619047619047616
3 AFL,1.0,0.04819277108433735
3 AFL,1.0,0.04878048780487805
3 AFL,1.0,0.04938271604938271
3 AFL,1.0,0.05
3 AFL,1.0,0.05063291139240506
3 AFL,1.0,0.05128205128205128
3 AFL,1.0,0.05194805194805195
3 AFL,1.0,0.05263157894736842
3 AFL,1.0,0.05333333333333334
3 AFL,1.0,0.0547945205479452
3 AFL,1.0,0.05555555555555555
3 AFL,1.0,0.056338028169014086
3 AFL,1.0,0.05714285714285714
3 AFL,1.0,0.057971014492753624
3 AFL,1.0,0.058823529411764705
3 AFL,1.0,0.05970149253731343
3 AFL,1.0,0.06060606060606061
3 AFL,1.0,0.06153846153846154
3 AFL,1.0,0.0625
3 AFL,1.0,0.06349206349206349
3 AFL,1.0,0.06451612903225806
3 AFL,1.0,0.06557377049180328
3 AFL,1.0,0.06666666666666667
3 AFL,1.0,0.06779661016949153
3 AFL,1.0,0.06896551724137931
3 AFL,1.0,0.07017543859649122
3 AFL,1.0,0.07142857142857142
3 AFL,1.0,0.07272727272727272
3 AFL,1.0,0.07407407407407407
3 AFL,1.0,0.07547169811320754
3 AFL,1.0,0.07692307692307693
3 AFL,1.0,0.0784313725490196
3 AFL,1.0,0.08
3 AFL,1.0,0.08163265306122448
3 AFL,1.0,0.08333333333333333
3 AFL,1.0,0.0851063829787234
3 AFL,1.0,0.08695652173913043
3 AFL,1.0,0.08888888888888889
3 AFL,1.0,0.09090909090909091
3 AFL,1.0,0.09302325581395349
3 AFL,1.0,0.09523809523809523
3 AFL,1.0,0.0975609756097561
3 AFL,1.0,0.1
3 AFL,1.0,0.10256410256410256
3 AFL,1.0,0.10526315789473684
3 AFL,1.0,0.10810810810810811
3 AFL,1.0,0.1111111111111111
3 AFL,1.0,0.11428571428571428
3 AFL,1.0,0.11764705882352941
3 AFL,1.0,0.12121212121212122
3 AFL,1.0,0.125
3 AFL,1.0,0.12903225806451613
3 AFL,1.0,0.13333333333333333
3 AFL,1.0,0.13793103448275862
3 AFL,1.0,0.14285714285714285
3 AFL,1.0,0.14814814814814814
3 AFL,1.0,0.15384615384615385
3 AFL,1.0,0.16
3 AFL,1.0,0.16666666666666666
3 AFL,1.0,0.17391304347826086
3 AFL,1.0,0.18181818181818182
3 AFL,1.0,0.19047619047619047
3 AFL,1.0,0.2
3 AFL,1.0,0.21052631578947367
3 AFL,1.0,0.2222222222222222
3 AFL,1.0,0.23529411764705882
3 AFL,1.0,0.25
3 AFL,1.0,0.26666666666666666
3 AFL,1.0,0.2857142857142857
3 AFL,1.0,0.3076923076923077
3 AFL,1.0,0.3333333333333333
3 AFL,1.0,0.36363636363636365
3 AFL,1.0,0.4
3 AFL,1.0,0.4444444444444444
3 AFL,1.0,0.5
3 AFL,1.0,0.5714285714285714
3 AFL,1.0,0.6666666666666666
3 AFL,1.0,0.8
3 AFL,0.75,0.75
3 AFL,0.5,0.6666666666666666
3 AFL,0.5,1.0
3 AFL,0.25,1.0
3 AFL,0.0,1.0
4 AFIB,1.0,0.135
4 AFIB,1.0,0.135678391959799
4 AFIB,1.0,0.13636363636363635
4 AFIB,1.0,0.13705583756345177
4 AFIB,1.0,0.1377551020408163
4 AFIB,1.0,0.13846153846153847
4 AFIB,1.0,0.13917525773195877
4 AFIB,1.0,0.13989637305699482
4 AFIB,1.0,0.140625
4 AFIB,1.0,0.14136125654450263
4 AFIB,1.0,0.14210526315789473
4 AFIB,1.0,0.14285714285714285
4 AFIB,1.0,0.14361702127659576
4 AFIB,1.0,0.1443850267379679
4 AFIB,1.0,0.14516129032258066
4 AFIB,1.0,0.14594594594594595
4 AFIB,1.0,0.14673913043478262
4 AFIB,1.0,0.14754098360655737
4 AFIB,1.0,0.14835164835164835
4 AFIB,1.0,0.14917127071823205
4 AFIB,1.0,0.15
4 AFIB,1.0,0.15083798882681565
